date,hour,temp,precip
2025-01-01 00:00:00,0,-9.720532652080975,False
2025-01-01 01:00:00,1,-9.849553354863067,False
2025-01-01 02:00:00,2,-4.933682632524784,False
2025-01-01 03:00:00,3,-7.448058309089707,True
2025-01-01 04:00:00,4,-5.039299119889331,False
2025-01-01 05:00:00,5,-1.9976854253887222,False
2025-01-01 06:00:00,6,1.509702051127153,False
2025-01-01 07:00:00,7,5.526417496546216,False
2025-01-01 08:00:00,8,3.4604718230541947,False
2025-01-01 09:00:00,9,5.265794421967948,False
2025-01-01 10:00:00,10,6.131242607452116,False
2025-01-01 11:00:00,11,11.031034105170656,False
2025-01-01 12:00:00,12,10.13990910843441,False
2025-01-01 13:00:00,13,10.511398618168233,False
2025-01-01 14:00:00,14,11.303579467454083,False
2025-01-01 15:00:00,15,7.452763446797909,False
2025-01-01 16:00:00,16,1.4135827811271473,False
2025-01-01 17:00:00,17,3.672397989461794,False
2025-01-01 18:00:00,18,1.4126699685165425,True
2025-01-01 19:00:00,19,-1.569116318476731,False
2025-01-01 20:00:00,20,-4.20965945199435,False
2025-01-01 21:00:00,21,-9.524025471030011,False
2025-01-01 22:00:00,22,-6.4945562126669785,False
2025-01-01 23:00:00,23,-9.200944035226293,False
2025-01-02 00:00:00,0,-10.677812883654447,False
2025-01-02 01:00:00,1,-5.720283387125846,False
2025-01-02 02:00:00,2,-13.033804779686008,False
2025-01-02 03:00:00,3,-8.06366724781563,False
2025-01-02 04:00:00,4,-5.066296634014681,False
2025-01-02 05:00:00,5,-2.495865386539639,False
2025-01-02 06:00:00,6,1.1901099848336867,False
2025-01-02 07:00:00,7,0.17857679968223295,False
2025-01-02 08:00:00,8,4.41519720920532,False
2025-01-02 09:00:00,9,9.752411466407573,False
2025-01-02 10:00:00,10,13.452493286661058,False
2025-01-02 11:00:00,11,9.618813627003775,False
2025-01-02 12:00:00,12,7.244993371149687,False
2025-01-02 13:00:00,13,6.050724366522287,False
2025-01-02 14:00:00,14,11.696103122809253,False
2025-01-02 15:00:00,15,7.663885503499635,False
2025-01-02 16:00:00,16,7.166585336559317,False
2025-01-02 17:00:00,17,-0.29199485532478464,False
2025-01-02 18:00:00,18,1.5458276467901093,False
2025-01-02 19:00:00,19,-3.170112716587727,False
2025-01-02 20:00:00,20,-6.287915666252801,False
2025-01-02 21:00:00,21,-6.240313004462358,False
2025-01-02 22:00:00,22,-7.75853699828431,False
2025-01-02 23:00:00,23,-5.524484060670939,False
2025-01-03 00:00:00,0,-11.59056351680761,False
2025-01-03 01:00:00,1,-10.3995908697672,True
2025-01-03 02:00:00,2,-9.125353629325268,False
2025-01-03 03:00:00,3,-6.238104601551345,False
2025-01-03 04:00:00,4,-4.186117943931417,False
2025-01-03 05:00:00,5,-5.6001681561420815,False
2025-01-03 06:00:00,6,1.0054796565107416,False
2025-01-03 07:00:00,7,5.6938348649718264,False
2025-01-03 08:00:00,8,6.101993753405166,False
2025-01-03 09:00:00,9,6.634153465912993,False
2025-01-03 10:00:00,10,11.233025489156622,False
2025-01-03 11:00:00,11,10.327673029642897,False
2025-01-03 12:00:00,12,11.051903196717921,False
2025-01-03 13:00:00,13,5.627440803506922,False
2025-01-03 14:00:00,14,10.861584692568922,False
2025-01-03 15:00:00,15,10.404307551631334,False
2025-01-03 16:00:00,16,6.116296228442322,False
2025-01-03 17:00:00,17,8.341254829174183,False
2025-01-03 18:00:00,18,-2.009724183584579,False
2025-01-03 19:00:00,19,-2.5250626911370415,False
2025-01-03 20:00:00,20,-11.012161901457041,True
2025-01-03 21:00:00,21,-5.8417126015956775,True
2025-01-03 22:00:00,22,-10.577399620712722,False
2025-01-03 23:00:00,23,-11.892051224191603,False
2025-01-04 00:00:00,0,-8.952081859692992,False
2025-01-04 01:00:00,1,-6.718124844375955,False
2025-01-04 02:00:00,2,-4.598855212072527,True
2025-01-04 03:00:00,3,-6.65310472387178,False
2025-01-04 04:00:00,4,-3.4308086837293175,False
2025-01-04 05:00:00,5,-4.878318916173383,False
2025-01-04 06:00:00,6,-0.531783093570321,False
2025-01-04 07:00:00,7,2.638303692165765,False
2025-01-04 08:00:00,8,5.013248864739874,False
2025-01-04 09:00:00,9,7.389704667493793,False
2025-01-04 10:00:00,10,5.882605731390206,False
2025-01-04 11:00:00,11,10.003121488957799,False
2025-01-04 12:00:00,12,10.635383833407147,False
2025-01-04 13:00:00,13,13.282726543929467,False
2025-01-04 14:00:00,14,8.06521913798549,False
2025-01-04 15:00:00,15,3.9247694274664844,False
2025-01-04 16:00:00,16,2.760280651632555,False
2025-01-04 17:00:00,17,-0.41015125346614534,False
2025-01-04 18:00:00,18,2.1266482237877633,False
2025-01-04 19:00:00,19,-3.6128790978365277,False
2025-01-04 20:00:00,20,-0.5318191234810161,False
2025-01-04 21:00:00,21,-5.079126816787076,False
2025-01-04 22:00:00,22,-8.944412453805612,False
2025-01-04 23:00:00,23,-9.230494663777847,False
2025-01-05 00:00:00,0,-9.557222155509063,False
2025-01-05 01:00:00,1,-12.61925818046586,False
2025-01-05 02:00:00,2,-9.388973711372623,False
2025-01-05 03:00:00,3,-5.175401127396289,False
2025-01-05 04:00:00,4,-6.321737085052294,False
2025-01-05 05:00:00,5,-4.362899448312492,False
2025-01-05 06:00:00,6,2.2458425440382817,False
2025-01-05 07:00:00,7,0.15927696846075534,False
2025-01-05 08:00:00,8,3.138393610150527,False
2025-01-05 09:00:00,9,5.069179842310112,False
2025-01-05 10:00:00,10,6.951783064893525,False
2025-01-05 11:00:00,11,12.799232522782745,False
2025-01-05 12:00:00,12,12.307036171587225,False
2025-01-05 13:00:00,13,10.204787933697215,False
2025-01-05 14:00:00,14,7.504846590610752,False
2025-01-05 15:00:00,15,9.513727661701889,True
2025-01-05 16:00:00,16,6.390426683377966,True
2025-01-05 17:00:00,17,1.6033933447058983,False
2025-01-05 18:00:00,18,-1.064337861038277,False
2025-01-05 19:00:00,19,-2.93190939712696,True
2025-01-05 20:00:00,20,-3.918064393426102,False
2025-01-05 21:00:00,21,-3.443570511098936,False
2025-01-05 22:00:00,22,-6.0694366615532385,False
2025-01-05 23:00:00,23,-7.511488173221019,False
2025-01-06 00:00:00,0,-9.282289524209258,False
2025-01-06 01:00:00,1,-10.97370191286112,True
2025-01-06 02:00:00,2,-8.090239781158814,True
2025-01-06 03:00:00,3,-7.2503282715457775,False
2025-01-06 04:00:00,4,-3.4067531786949203,False
2025-01-06 05:00:00,5,2.9871777847499574,False
2025-01-06 06:00:00,6,-3.1251247890663714,False
2025-01-06 07:00:00,7,1.0474306773838122,False
2025-01-06 08:00:00,8,5.840054511655502,False
2025-01-06 09:00:00,9,8.223998457148484,False
2025-01-06 10:00:00,10,9.723232674914536,False
2025-01-06 11:00:00,11,10.101623074914553,False
2025-01-06 12:00:00,12,13.817657795022644,False
2025-01-06 13:00:00,13,10.708146876190598,False
2025-01-06 14:00:00,14,10.292858732768376,False
2025-01-06 15:00:00,15,4.547265183161601,True
2025-01-06 16:00:00,16,1.4943431891133891,False
2025-01-06 17:00:00,17,4.70758360167266,False
2025-01-06 18:00:00,18,-1.0366594638848854,False
2025-01-06 19:00:00,19,-3.150891183202288,False
2025-01-06 20:00:00,20,-5.740026094780628,False
2025-01-06 21:00:00,21,-9.689123355490306,True
2025-01-06 22:00:00,22,-7.919494743757678,True
2025-01-06 23:00:00,23,-10.184293559094197,False
2025-01-07 00:00:00,0,-12.776986703368532,False
2025-01-07 01:00:00,1,-8.048928226366867,False
2025-01-07 02:00:00,2,-10.789994909199724,False
2025-01-07 03:00:00,3,-8.798046488737796,False
2025-01-07 04:00:00,4,-3.8290349379409383,False
2025-01-07 05:00:00,5,-0.025770224605919267,False
2025-01-07 06:00:00,6,-0.07104590255631275,False
2025-01-07 07:00:00,7,-0.9179354855833561,False
2025-01-07 08:00:00,8,7.748225108372526,False
2025-01-07 09:00:00,9,4.717815076485346,False
2025-01-07 10:00:00,10,8.495083295790556,False
2025-01-07 11:00:00,11,5.2619140900774655,False
2025-01-07 12:00:00,12,8.09986595336,False
2025-01-07 13:00:00,13,9.610568754782824,False
2025-01-07 14:00:00,14,8.629936767641293,False
2025-01-07 15:00:00,15,7.417500101289681,False
2025-01-07 16:00:00,16,7.0859930198581065,False
2025-01-07 17:00:00,17,-1.1151643148563077,False
2025-01-07 18:00:00,18,2.640282865930345,False
2025-01-07 19:00:00,19,-0.4423453493132561,True
2025-01-07 20:00:00,20,-7.802807540929907,True
2025-01-07 21:00:00,21,-9.400772944838142,True
2025-01-07 22:00:00,22,-9.279770563728759,False
2025-01-07 23:00:00,23,-9.133507675663678,True
2025-01-08 00:00:00,0,-7.751814269236778,False
2025-01-08 01:00:00,1,-8.456929713314375,True
2025-01-08 02:00:00,2,-6.660848480606345,False
2025-01-08 03:00:00,3,-6.211415077397428,False
2025-01-08 04:00:00,4,-3.12769660471623,False
2025-01-08 05:00:00,5,-1.567075086848678,False
2025-01-08 06:00:00,6,-3.636545966917519,False
2025-01-08 07:00:00,7,3.856583519851293,False
2025-01-08 08:00:00,8,6.112158186770365,False
2025-01-08 09:00:00,9,9.41203926137681,False
2025-01-08 10:00:00,10,7.587007900077713,False
2025-01-08 11:00:00,11,12.611407518503757,False
2025-01-08 12:00:00,12,10.22602885712733,False
2025-01-08 13:00:00,13,11.098448349712726,False
2025-01-08 14:00:00,14,10.165398184770764,False
2025-01-08 15:00:00,15,9.651657840976155,False
2025-01-08 16:00:00,16,10.703658832078446,False
2025-01-08 17:00:00,17,4.626806214482867,False
2025-01-08 18:00:00,18,0.5348331358954369,False
2025-01-08 19:00:00,19,-0.5947552515423842,False
2025-01-08 20:00:00,20,-4.467832296803457,False
2025-01-08 21:00:00,21,-6.315346517457096,True
2025-01-08 22:00:00,22,-7.593974233522424,False
2025-01-08 23:00:00,23,-6.81452028791813,False
2025-01-09 00:00:00,0,-12.381537832048991,True
2025-01-09 01:00:00,1,-10.769119253477976,False
2025-01-09 02:00:00,2,-4.761969412474821,False
2025-01-09 03:00:00,3,-4.215581543353299,False
2025-01-09 04:00:00,4,-7.286721448586755,False
2025-01-09 05:00:00,5,-4.540730274843291,False
2025-01-09 06:00:00,6,0.17114546719872614,False
2025-01-09 07:00:00,7,2.622210373642865,False
2025-01-09 08:00:00,8,9.287362935452379,False
2025-01-09 09:00:00,9,9.195973207983318,False
2025-01-09 10:00:00,10,7.692355215400782,False
2025-01-09 11:00:00,11,10.735878821519448,False
2025-01-09 12:00:00,12,12.928691485439154,False
2025-01-09 13:00:00,13,9.696296176966765,False
2025-01-09 14:00:00,14,7.730714874096947,False
2025-01-09 15:00:00,15,7.8889388191088985,False
2025-01-09 16:00:00,16,7.767762903244378,True
2025-01-09 17:00:00,17,1.0221118074010884,False
2025-01-09 18:00:00,18,-1.313734729079643,False
2025-01-09 19:00:00,19,-4.75534393649885,False
2025-01-09 20:00:00,20,-6.003302443020607,False
2025-01-09 21:00:00,21,-4.39693994885789,False
2025-01-09 22:00:00,22,-8.325838533145136,False
2025-01-09 23:00:00,23,-6.848311377996831,False
2025-01-10 00:00:00,0,-11.998405699244547,False
2025-01-10 01:00:00,1,-8.397942174420637,True
2025-01-10 02:00:00,2,-8.696042171266388,True
2025-01-10 03:00:00,3,-5.34740685346528,False
2025-01-10 04:00:00,4,-6.01904768661466,False
2025-01-10 05:00:00,5,-1.4003820846374304,False
2025-01-10 06:00:00,6,-0.0411372144286508,False
2025-01-10 07:00:00,7,2.033667091082371,False
2025-01-10 08:00:00,8,7.676957524649303,False
2025-01-10 09:00:00,9,1.6341809493027926,False
2025-01-10 10:00:00,10,8.520557181241879,False
2025-01-10 11:00:00,11,8.81613836801664,False
2025-01-10 12:00:00,12,8.943230571746632,False
2025-01-10 13:00:00,13,11.864905198520113,False
2025-01-10 14:00:00,14,6.168792863509899,False
2025-01-10 15:00:00,15,3.866594615479675,False
2025-01-10 16:00:00,16,7.803675966432965,True
2025-01-10 17:00:00,17,4.111794489333764,False
2025-01-10 18:00:00,18,-1.4529171871652997,False
2025-01-10 19:00:00,19,-3.565457951278698,False
2025-01-10 20:00:00,20,-3.3599081924523793,False
2025-01-10 21:00:00,21,-5.941432587994462,False
2025-01-10 22:00:00,22,-8.28931188913691,True
2025-01-10 23:00:00,23,-9.701571560503734,False
2025-01-11 00:00:00,0,-10.437407394094887,False
2025-01-11 01:00:00,1,-13.95825568292544,True
2025-01-11 02:00:00,2,-3.6979772038107237,False
2025-01-11 03:00:00,3,-6.517141434913736,False
2025-01-11 04:00:00,4,-7.120910413530626,True
2025-01-11 05:00:00,5,-7.120325411976342,False
2025-01-11 06:00:00,6,2.7508542366613375,False
2025-01-11 07:00:00,7,0.051956848763649255,False
2025-01-11 08:00:00,8,6.069733435679103,False
2025-01-11 09:00:00,9,11.501539534459756,False
2025-01-11 10:00:00,10,8.53353033618565,False
2025-01-11 11:00:00,11,7.670312948902987,False
2025-01-11 12:00:00,12,10.556194230365934,False
2025-01-11 13:00:00,13,10.928932861773571,False
2025-01-11 14:00:00,14,12.424539082595786,False
2025-01-11 15:00:00,15,6.572990472728954,False
2025-01-11 16:00:00,16,6.492552911125823,False
2025-01-11 17:00:00,17,4.0533317580568236,False
2025-01-11 18:00:00,18,-2.0042124184516386,False
2025-01-11 19:00:00,19,-1.5358114367240674,True
2025-01-11 20:00:00,20,-4.571612742856347,True
2025-01-11 21:00:00,21,-6.209973016216401,False
2025-01-11 22:00:00,22,-9.18687348554665,False
2025-01-11 23:00:00,23,-11.525151906890962,False
2025-01-12 00:00:00,0,-12.56841867097439,False
2025-01-12 01:00:00,1,-10.122600599310694,False
2025-01-12 02:00:00,2,-4.492941138497307,False
2025-01-12 03:00:00,3,-4.45464252232439,False
2025-01-12 04:00:00,4,-10.77706274647354,False
2025-01-12 05:00:00,5,-0.9759691168610412,False
2025-01-12 06:00:00,6,-0.48343473661181335,False
2025-01-12 07:00:00,7,1.5416251002462764,False
2025-01-12 08:00:00,8,5.846183128214733,False
2025-01-12 09:00:00,9,8.385803351461893,False
2025-01-12 10:00:00,10,10.79050897905131,False
2025-01-12 11:00:00,11,10.722802610269431,False
2025-01-12 12:00:00,12,9.794939734378062,False
2025-01-12 13:00:00,13,11.971412971393054,False
2025-01-12 14:00:00,14,12.60316621981448,False
2025-01-12 15:00:00,15,9.298072613664743,False
2025-01-12 16:00:00,16,5.360296768126076,False
2025-01-12 17:00:00,17,1.6264171050944918,False
2025-01-12 18:00:00,18,-0.8970533090844519,False
2025-01-12 19:00:00,19,-5.851161571994639,False
2025-01-12 20:00:00,20,-2.9981012657515946,False
2025-01-12 21:00:00,21,-7.3956583836778576,False
2025-01-12 22:00:00,22,-5.884845132863777,False
2025-01-12 23:00:00,23,-12.436673728477428,False
2025-01-13 00:00:00,0,-11.268204030317827,False
2025-01-13 01:00:00,1,-6.470209880293531,True
2025-01-13 02:00:00,2,-6.673885404054337,False
2025-01-13 03:00:00,3,-6.715772673217907,False
2025-01-13 04:00:00,4,-6.938116000651673,False
2025-01-13 05:00:00,5,-0.9908764997212862,False
2025-01-13 06:00:00,6,0.2460145882158526,False
2025-01-13 07:00:00,7,2.211495841809397,False
2025-01-13 08:00:00,8,3.849839394478238,False
2025-01-13 09:00:00,9,9.478250079742185,False
2025-01-13 10:00:00,10,7.937059345927995,False
2025-01-13 11:00:00,11,12.209214555060818,False
2025-01-13 12:00:00,12,10.997242060409052,False
2025-01-13 13:00:00,13,7.654950846942613,False
2025-01-13 14:00:00,14,10.987116749893278,False
2025-01-13 15:00:00,15,3.7131481922647964,False
2025-01-13 16:00:00,16,2.7136863096303765,False
2025-01-13 17:00:00,17,3.1756687456270574,False
2025-01-13 18:00:00,18,-1.107923660915957,False
2025-01-13 19:00:00,19,-0.5135153059277147,False
2025-01-13 20:00:00,20,-2.782843785285995,True
2025-01-13 21:00:00,21,-2.0263330408022293,True
2025-01-13 22:00:00,22,-9.229060671885204,False
2025-01-13 23:00:00,23,-12.992387259179727,False
2025-01-14 00:00:00,0,-9.861602400177492,False
2025-01-14 01:00:00,1,-8.546666261924422,False
2025-01-14 02:00:00,2,-8.951537762678136,False
2025-01-14 03:00:00,3,-6.3137376433716055,False
2025-01-14 04:00:00,4,-1.7173298958032448,False
2025-01-14 05:00:00,5,-4.480056419533748,False
2025-01-14 06:00:00,6,-1.8661487822298541,False
2025-01-14 07:00:00,7,0.5680917383551742,False
2025-01-14 08:00:00,8,4.809697932480776,False
2025-01-14 09:00:00,9,7.032570394259427,False
2025-01-14 10:00:00,10,5.780171292060851,False
2025-01-14 11:00:00,11,8.411465334939907,False
2025-01-14 12:00:00,12,9.157408735741237,False
2025-01-14 13:00:00,13,9.462435529786232,False
2025-01-14 14:00:00,14,8.81013862467139,False
2025-01-14 15:00:00,15,7.826037914823438,False
2025-01-14 16:00:00,16,6.787477984173448,False
2025-01-14 17:00:00,17,1.0222093462591901,True
2025-01-14 18:00:00,18,0.3059682560883531,False
2025-01-14 19:00:00,19,-2.1227098713167316,True
2025-01-14 20:00:00,20,-4.640516955676216,False
2025-01-14 21:00:00,21,-8.698980903356956,False
2025-01-14 22:00:00,22,-11.870793227463182,True
2025-01-14 23:00:00,23,-7.912588441257432,False
2025-01-15 00:00:00,0,-10.603057300712077,False
2025-01-15 01:00:00,1,-7.988242399991346,True
2025-01-15 02:00:00,2,-8.949986507427145,True
2025-01-15 03:00:00,3,-7.938959966678144,False
2025-01-15 04:00:00,4,-4.555793153637014,False
2025-01-15 05:00:00,5,-6.18637733652117,False
2025-01-15 06:00:00,6,0.8850723607490311,False
2025-01-15 07:00:00,7,1.3854225535109372,False
2025-01-15 08:00:00,8,5.016378999325731,False
2025-01-15 09:00:00,9,8.370150116121579,False
